Date;Y;mon;usrec;10 YR
1919-3-01;1919;3;15.32;4.73
1919-4-01;1919;4;0.62;4.72
1919-5-01;1919;5;0.62;4.67
1919-6-01;1919;6;0.62;4.69
1919-7-01;1919;7;0.62;4.72
1919-8-01;1919;8;0.62;4.78
1919-9-01;1919;9;0.62;4.73
1919-10-01;1919;10;0.62;4.71
1919-11-01;1919;11;0.62;4.81
1919-12-01;1919;12;0.62;4.9
1920-1-01;1920;1;0.62;4.93
1920-2-01;1920;2;15.32;5.05
1920-3-01;1920;3;15.32;5.09
1920-4-01;1920;4;15.32;5.28
1920-5-01;1920;5;15.32;5.58
1920-6-01;1920;6;15.32;5.54
1920-7-01;1920;7;15.32;5.57
1920-8-01;1920;8;15.32;5.67
1920-9-01;1920;9;15.32;5.43
1920-10-01;1920;10;15.32;5.08
1920-11-01;1920;11;15.32;5.21
1920-12-01;1920;12;15.32;5.4
1921-1-01;1921;1;15.32;5.23
1921-2-01;1921;2;15.32;5.28
1921-3-01;1921;3;15.32;5.27
1921-4-01;1921;4;15.32;5.24
1921-5-01;1921;5;15.32;5.25
1921-6-01;1921;6;15.32;5.27
1921-7-01;1921;7;15.32;5.26
1921-8-01;1921;8;0.62;5.22
1921-9-01;1921;9;0.62;5.12
1921-10-01;1921;10;0.62;4.83
1921-11-01;1921;11;0.62;4.64
1921-12-01;1921;12;0.62;4.47
1922-1-01;1922;1;0.62;4.45
1922-2-01;1922;2;0.62;4.5
1922-3-01;1922;3;0.62;4.41
1922-4-01;1922;4;0.62;4.28
1922-5-01;1922;5;0.62;4.26
1922-6-01;1922;6;0.62;4.24
1922-7-01;1922;7;0.62;4.14
1922-8-01;1922;8;0.62;4.12
1922-9-01;1922;9;0.62;4.19
1922-10-01;1922;10;0.62;4.3
1922-11-01;1922;11;0.62;4.33
1922-12-01;1922;12;0.62;4.32
1923-1-01;1923;1;0.62;4.32
1923-2-01;1923;2;0.62;4.33
1923-3-01;1923;3;0.62;4.38
1923-4-01;1923;4;0.62;4.39
1923-5-01;1923;5;0.62;4.37
1923-6-01;1923;6;15.32;4.34
1923-7-01;1923;7;15.32;4.34
1923-8-01;1923;8;15.32;4.35
1923-9-01;1923;9;15.32;4.36
1923-10-01;1923;10;15.32;4.4
1923-11-01;1923;11;15.32;4.37
1923-12-01;1923;12;15.32;4.35
1924-1-01;1924;1;15.32;4.3
1924-2-01;1924;2;15.32;4.28
1924-3-01;1924;3;15.32;4.28
1924-4-01;1924;4;15.32;4.23
1924-5-01;1924;5;15.32;4.15
1924-6-01;1924;6;15.32;3.98
1924-7-01;1924;7;15.32;3.94
1924-8-01;1924;8;0.62;3.91
1924-9-01;1924;9;0.62;3.92
1924-10-01;1924;10;0.62;3.87
1924-11-01;1924;11;0.62;3.9
1924-12-01;1924;12;0.62;3.96
1925-1-01;1925;1;0.62;3.96
1925-2-01;1925;2;0.62;3.95
1925-3-01;1925;3;0.62;3.96
1925-4-01;1925;4;0.62;3.93
1925-5-01;1925;5;0.62;3.87
1925-6-01;1925;6;0.62;3.79
1925-7-01;1925;7;0.62;3.79
1925-8-01;1925;8;0.62;3.85
1925-9-01;1925;9;0.62;3.85
1925-10-01;1925;10;0.62;3.82
1925-11-01;1925;11;0.62;3.79
1925-12-01;1925;12;0.62;3.8
1926-1-01;1926;1;0.62;3.77
1926-2-01;1926;2;0.62;3.71
1926-3-01;1926;3;0.62;3.71
1926-4-01;1926;4;0.62;3.7
1926-5-01;1926;5;0.62;3.67
1926-6-01;1926;6;0.62;3.67
1926-7-01;1926;7;0.62;3.68
1926-8-01;1926;8;0.62;3.7
1926-9-01;1926;9;0.62;3.7
1926-10-01;1926;10;0.62;3.68
1926-11-01;1926;11;15.32;3.62
1926-12-01;1926;12;15.32;3.56
1927-1-01;1927;1;15.32;3.51
1927-2-01;1927;2;15.32;3.48
1927-3-01;1927;3;15.32;3.37
1927-4-01;1927;4;15.32;3.35
1927-5-01;1927;5;15.32;3.31
1927-6-01;1927;6;15.32;3.34
1927-7-01;1927;7;15.32;3.36
1927-8-01;1927;8;15.32;3.32
1927-9-01;1927;9;15.32;3.3
1927-10-01;1927;10;15.32;3.29
1927-11-01;1927;11;15.32;3.23
1927-12-01;1927;12;0.62;3.17
1928-1-01;1928;1;0.62;3.18
1928-2-01;1928;2;0.62;3.19
1928-3-01;1928;3;0.62;3.17
1928-4-01;1928;4;0.62;3.2
1928-5-01;1928;5;0.62;3.24
1928-6-01;1928;6;0.62;3.29
1928-7-01;1928;7;0.62;3.42
1928-8-01;1928;8;0.62;3.48
1928-9-01;1928;9;0.62;3.46
1928-10-01;1928;10;0.62;3.47
1928-11-01;1928;11;0.62;3.38
1928-12-01;1928;12;0.62;3.45
1929-1-01;1929;1;0.62;3.52
1929-2-01;1929;2;0.62;3.62
1929-3-01;1929;3;0.62;3.74
1929-4-01;1929;4;0.62;3.64
1929-5-01;1929;5;0.62;3.64
1929-6-01;1929;6;0.62;3.69
1929-7-01;1929;7;0.62;3.64
1929-8-01;1929;8;0.62;3.71
1929-9-01;1929;9;15.32;3.7
1929-10-01;1929;10;15.32;3.61
1929-11-01;1929;11;15.32;3.35
1929-12-01;1929;12;15.32;3.36
1930-1-01;1930;1;15.32;3.43
1930-2-01;1930;2;15.32;3.41
1930-3-01;1930;3;15.32;3.29
1930-4-01;1930;4;15.32;3.37
1930-5-01;1930;5;15.32;3.31
1930-6-01;1930;6;15.32;3.25
1930-7-01;1930;7;15.32;3.25
1930-8-01;1930;8;15.32;3.26
1930-9-01;1930;9;15.32;3.24
1930-10-01;1930;10;15.32;3.21
1930-11-01;1930;11;15.32;3.19
1930-12-01;1930;12;15.32;3.22
1931-1-01;1931;1;15.32;3.2
1931-2-01;1931;2;15.32;3.3
1931-3-01;1931;3;15.32;3.27
1931-4-01;1931;4;15.32;3.26
1931-5-01;1931;5;15.32;3.16
1931-6-01;1931;6;15.32;3.13
1931-7-01;1931;7;15.32;3.15
1931-8-01;1931;8;15.32;3.18
1931-9-01;1931;9;15.32;3.25
1931-10-01;1931;10;15.32;3.63
1931-11-01;1931;11;15.32;3.63
1931-12-01;1931;12;15.32;3.93
1932-1-01;1932;1;15.32;4.26
1932-2-01;1932;2;15.32;4.11
1932-3-01;1932;3;15.32;3.92
1932-4-01;1932;4;15.32;3.68
1932-5-01;1932;5;15.32;3.76
1932-6-01;1932;6;15.32;3.76
1932-7-01;1932;7;15.32;3.58
1932-8-01;1932;8;15.32;3.45
1932-9-01;1932;9;15.32;3.42
1932-10-01;1932;10;15.32;3.43
1932-11-01;1932;11;15.32;3.45
1932-12-01;1932;12;15.32;3.35
1933-1-01;1933;1;15.32;3.22
1933-2-01;1933;2;15.32;3.31
1933-3-01;1933;3;15.32;3.42
1933-4-01;1933;4;0.62;3.42
1933-5-01;1933;5;0.62;3.3
1933-6-01;1933;6;0.62;3.21
1933-7-01;1933;7;0.62;3.2
1933-8-01;1933;8;0.62;3.21
1933-9-01;1933;9;0.62;3.19
1933-10-01;1933;10;0.62;3.22
1933-11-01;1933;11;0.62;3.46
1933-12-01;1933;12;0.62;3.53
1934-1-01;1934;1;0.62;3.5
1934-2-01;1934;2;0.62;3.32
1934-3-01;1934;3;0.62;3.2
1934-4-01;1934;4;0.62;3.11
1934-5-01;1934;5;0.62;3.02
1934-6-01;1934;6;0.62;2.98
1934-7-01;1934;7;0.62;2.92
1934-8-01;1934;8;0.62;3.03
1934-9-01;1934;9;0.62;3.2
1934-10-01;1934;10;0.62;3.1
1934-11-01;1934;11;0.62;3.07
1934-12-01;1934;12;0.62;3.01
1935-1-01;1935;1;0.62;2.88
1935-2-01;1935;2;0.62;2.79
1935-3-01;1935;3;0.62;2.77
1935-4-01;1935;4;0.62;2.74
1935-5-01;1935;5;0.62;2.72
1935-6-01;1935;6;0.62;2.72
1935-7-01;1935;7;0.62;2.69
1935-8-01;1935;8;0.62;2.76
1935-9-01;1935;9;0.62;2.85
1935-10-01;1935;10;0.62;2.85
1935-11-01;1935;11;0.62;2.83
1935-12-01;1935;12;0.62;2.83
1936-1-01;1936;1;0.62;2.8
1936-2-01;1936;2;0.62;2.77
1936-3-01;1936;3;0.62;2.71
1936-4-01;1936;4;0.62;2.68
1936-5-01;1936;5;0.62;2.66
1936-6-01;1936;6;0.62;2.66
1936-7-01;1936;7;0.62;2.65
1936-8-01;1936;8;0.62;2.61
1936-9-01;1936;9;0.62;2.6
1936-10-01;1936;10;0.62;2.62
1936-11-01;1936;11;0.62;2.53
1936-12-01;1936;12;0.62;2.51
1937-1-01;1937;1;0.62;2.47
1937-2-01;1937;2;0.62;2.46
1937-3-01;1937;3;0.62;2.6
1937-4-01;1937;4;0.62;2.8
1937-5-01;1937;5;0.62;2.76
1937-6-01;1937;6;15.32;2.76
1937-7-01;1937;7;15.32;2.72
1937-8-01;1937;8;15.32;2.72
1937-9-01;1937;9;15.32;2.77
1937-10-01;1937;10;15.32;2.76
1937-11-01;1937;11;15.32;2.71
1937-12-01;1937;12;15.32;2.67
1938-1-01;1938;1;15.32;2.65
1938-2-01;1938;2;15.32;2.64
1938-3-01;1938;3;15.32;2.64
1938-4-01;1938;4;15.32;2.62
1938-5-01;1938;5;15.32;2.51
1938-6-01;1938;6;15.32;2.52
1938-7-01;1938;7;0.62;2.52
1938-8-01;1938;8;0.62;2.51
1938-9-01;1938;9;0.62;2.58
1938-10-01;1938;10;0.62;2.48
1938-11-01;1938;11;0.62;2.5
1938-12-01;1938;12;0.62;2.49
1939-1-01;1939;1;0.62;2.47
1939-2-01;1939;2;0.62;2.44
1939-3-01;1939;3;0.62;2.34
1939-4-01;1939;4;0.62;2.3
1939-5-01;1939;5;0.62;2.17
1939-6-01;1939;6;0.62;2.13
1939-7-01;1939;7;0.62;2.16
1939-8-01;1939;8;0.62;2.21
1939-9-01;1939;9;0.62;2.65
1939-10-01;1939;10;0.62;2.6
1939-11-01;1939;11;0.62;2.46
1939-12-01;1939;12;0.62;2.35
1940-1-01;1940;1;0.62;2.3
1940-2-01;1940;2;0.62;2.32
1940-3-01;1940;3;0.62;2.25
1940-4-01;1940;4;0.62;2.25
1940-5-01;1940;5;0.62;2.38
1940-6-01;1940;6;0.62;2.39
1940-7-01;1940;7;0.62;2.28
1940-8-01;1940;8;0.62;2.25
1940-9-01;1940;9;0.62;2.18
1940-10-01;1940;10;0.62;2.1
1940-11-01;1940;11;0.62;1.97
1940-12-01;1940;12;0.62;1.89
1941-1-01;1941;1;0.62;1.99
1941-2-01;1941;2;0.62;2.1
1941-3-01;1941;3;0.62;2.01
1941-4-01;1941;4;0.62;1.96
1941-5-01;1941;5;0.62;1.92
1941-6-01;1941;6;0.62;1.91
1941-7-01;1941;7;0.62;1.9
1941-8-01;1941;8;0.62;1.94
1941-9-01;1941;9;0.62;1.94
1941-10-01;1941;10;0.62;1.88
1941-11-01;1941;11;0.62;1.85
1941-12-01;1941;12;0.62;1.96
1942-1-01;1942;1;0.62;2.48
1942-2-01;1942;2;0.62;2.48
1942-3-01;1942;3;0.62;2.46
1942-4-01;1942;4;0.62;2.44
1942-5-01;1942;5;0.62;2.45
1942-6-01;1942;6;0.62;2.43
1942-7-01;1942;7;0.62;2.46
1942-8-01;1942;8;0.62;2.47
1942-9-01;1942;9;0.62;2.46
1942-10-01;1942;10;0.62;2.45
1942-11-01;1942;11;0.62;2.47
1942-12-01;1942;12;0.62;2.49
1943-1-01;1943;1;0.62;2.46
1943-2-01;1943;2;0.62;2.46
1943-3-01;1943;3;0.62;2.48
1943-4-01;1943;4;0.62;2.48
1943-5-01;1943;5;0.62;2.46
1943-6-01;1943;6;0.62;2.45
1943-7-01;1943;7;0.62;2.45
1943-8-01;1943;8;0.62;2.46
1943-9-01;1943;9;0.62;2.48
1943-10-01;1943;10;0.62;2.48
1943-11-01;1943;11;0.62;2.48
1943-12-01;1943;12;0.62;2.49
1944-1-01;1944;1;0.62;2.49
1944-2-01;1944;2;0.62;2.49
1944-3-01;1944;3;0.62;2.48
1944-4-01;1944;4;0.62;2.48
1944-5-01;1944;5;0.62;2.49
1944-6-01;1944;6;0.62;2.49
1944-7-01;1944;7;0.62;2.49
1944-8-01;1944;8;0.62;2.48
1944-9-01;1944;9;0.62;2.47
1944-10-01;1944;10;0.62;2.48
1944-11-01;1944;11;0.62;2.48
1944-12-01;1944;12;0.62;2.48
1945-1-01;1945;1;0.62;2.44
1945-2-01;1945;2;0.62;2.38
1945-3-01;1945;3;15.32;2.4
1945-4-01;1945;4;15.32;2.39
1945-5-01;1945;5;15.32;2.39
1945-6-01;1945;6;15.32;2.35
1945-7-01;1945;7;15.32;2.34
1945-8-01;1945;8;15.32;2.36
1945-9-01;1945;9;15.32;2.37
1945-10-01;1945;10;15.32;2.35
1945-11-01;1945;11;0.62;2.33
1945-12-01;1945;12;0.62;2.33
1946-1-01;1946;1;0.62;2.21
1946-2-01;1946;2;0.62;2.12
1946-3-01;1946;3;0.62;2.09
1946-4-01;1946;4;0.62;2.08
1946-5-01;1946;5;0.62;2.19
1946-6-01;1946;6;0.62;2.16
1946-7-01;1946;7;0.62;2.18
1946-8-01;1946;8;0.62;2.23
1946-9-01;1946;9;0.62;2.28
1946-10-01;1946;10;0.62;2.26
1946-11-01;1946;11;0.62;2.25
1946-12-01;1946;12;0.62;2.24
1947-1-01;1947;1;0.62;2.21
1947-2-01;1947;2;0.62;2.21
1947-3-01;1947;3;0.62;2.19
1947-4-01;1947;4;0.62;2.19
1947-5-01;1947;5;0.62;2.19
1947-6-01;1947;6;0.62;2.22
1947-7-01;1947;7;0.62;2.25
1947-8-01;1947;8;0.62;2.24
1947-9-01;1947;9;0.62;2.24
1947-10-01;1947;10;0.62;2.27
1947-11-01;1947;11;0.62;2.36
1947-12-01;1947;12;0.62;2.39
1948-1-01;1948;1;0.62;2.45
1948-2-01;1948;2;0.62;2.45
1948-3-01;1948;3;0.62;2.44
1948-4-01;1948;4;0.62;2.44
1948-5-01;1948;5;0.62;2.42
1948-6-01;1948;6;0.62;2.41
1948-7-01;1948;7;0.62;2.41
1948-8-01;1948;8;0.62;2.45
1948-9-01;1948;9;0.62;2.45
1948-10-01;1948;10;0.62;2.45
1948-11-01;1948;11;0.62;2.44
1948-12-01;1948;12;15.32;2.44
1949-1-01;1949;1;15.32;2.42
1949-2-01;1949;2;15.32;2.39
1949-3-01;1949;3;15.32;2.38
1949-4-01;1949;4;15.32;2.38
1949-5-01;1949;5;15.32;2.38
1949-6-01;1949;6;15.32;2.38
1949-7-01;1949;7;15.32;2.27
1949-8-01;1949;8;15.32;2.24
1949-9-01;1949;9;15.32;2.22
1949-10-01;1949;10;15.32;2.22
1949-11-01;1949;11;0.62;2.2
1949-12-01;1949;12;0.62;2.19
1950-1-01;1950;1;0.62;2.2
1950-2-01;1950;2;0.62;2.24
1950-3-01;1950;3;0.62;2.27
1950-4-01;1950;4;0.62;2.3
1950-5-01;1950;5;0.62;2.31
1950-6-01;1950;6;0.62;2.33
1950-7-01;1950;7;0.62;2.34
1950-8-01;1950;8;0.62;2.33
1950-9-01;1950;9;0.62;2.35
1950-10-01;1950;10;0.62;2.38
1950-11-01;1950;11;0.62;2.38
1950-12-01;1950;12;0.62;2.39
1951-1-01;1951;1;0.62;2.39
1951-2-01;1951;2;0.62;2.4
1951-3-01;1951;3;0.62;2.47
1951-4-01;1951;4;0.62;2.56
1951-5-01;1951;5;0.62;2.63
1951-6-01;1951;6;0.62;2.65
1951-7-01;1951;7;0.62;2.63
1951-8-01;1951;8;0.62;2.57
1951-9-01;1951;9;0.62;2.56
1951-10-01;1951;10;0.62;2.61
1951-11-01;1951;11;0.62;2.66
1951-12-01;1951;12;0.62;2.7
1952-1-01;1952;1;0.62;2.74
1952-2-01;1952;2;0.62;2.71
1952-3-01;1952;3;0.62;2.7
1952-4-01;1952;4;0.62;2.64
1952-5-01;1952;5;0.62;2.57
1952-6-01;1952;6;0.62;2.61
1952-7-01;1952;7;0.62;2.61
1952-8-01;1952;8;0.62;2.7
1952-9-01;1952;9;0.62;2.71
1952-10-01;1952;10;0.62;2.74
1952-11-01;1952;11;0.62;2.71
1952-12-01;1952;12;0.62;2.75
1953-1-01;1953;1;0.62;2.8
1953-2-01;1953;2;0.62;2.83
1953-3-01;1953;3;0.62;2.89
1953-4-01;1953;4;0.62;2.83
1953-5-01;1953;5;0.62;3.05
1953-6-01;1953;6;0.62;3.11
1953-7-01;1953;7;0.62;2.93
1953-8-01;1953;8;15.32;2.95
1953-9-01;1953;9;15.32;2.87
1953-10-01;1953;10;15.32;2.66
1953-11-01;1953;11;15.32;2.68
1953-12-01;1953;12;15.32;2.59
1954-1-01;1954;1;15.32;2.48
1954-2-01;1954;2;15.32;2.47
1954-3-01;1954;3;15.32;2.37
1954-4-01;1954;4;15.32;2.29
1954-5-01;1954;5;15.32;2.37
1954-6-01;1954;6;0.62;2.38
1954-7-01;1954;7;0.62;2.3
1954-8-01;1954;8;0.62;2.36
1954-9-01;1954;9;0.62;2.38
1954-10-01;1954;10;0.62;2.43
1954-11-01;1954;11;0.62;2.48
1954-12-01;1954;12;0.62;2.51
1955-1-01;1955;1;0.62;2.61
1955-2-01;1955;2;0.62;2.65
1955-3-01;1955;3;0.62;2.68
1955-4-01;1955;4;0.62;2.75
1955-5-01;1955;5;0.62;2.76
1955-6-01;1955;6;0.62;2.78
1955-7-01;1955;7;0.62;2.9
1955-8-01;1955;8;0.62;2.97
1955-9-01;1955;9;0.62;2.97
1955-10-01;1955;10;0.62;2.88
1955-11-01;1955;11;0.62;2.89
1955-12-01;1955;12;0.62;2.96
1956-1-01;1956;1;0.62;2.9
1956-2-01;1956;2;0.62;2.84
1956-3-01;1956;3;0.62;2.96
1956-4-01;1956;4;0.62;3.18
1956-5-01;1956;5;0.62;3.07
1956-6-01;1956;6;0.62;3
1956-7-01;1956;7;0.62;3.11
1956-8-01;1956;8;0.62;3.33
1956-9-01;1956;9;0.62;3.38
1956-10-01;1956;10;0.62;3.34
1956-11-01;1956;11;0.62;3.49
1956-12-01;1956;12;0.62;3.59
1957-1-01;1957;1;0.62;3.46
1957-2-01;1957;2;0.62;3.34
1957-3-01;1957;3;0.62;3.41
1957-4-01;1957;4;0.62;3.48
1957-5-01;1957;5;0.62;3.6
1957-6-01;1957;6;0.62;3.8
1957-7-01;1957;7;0.62;3.93
1957-8-01;1957;8;0.62;3.93
1957-9-01;1957;9;15.32;3.92
1957-10-01;1957;10;15.32;3.97
1957-11-01;1957;11;15.32;3.72
1957-12-01;1957;12;15.32;3.21
1958-1-01;1958;1;15.32;3.09
1958-2-01;1958;2;15.32;3.05
1958-3-01;1958;3;15.32;2.98
1958-4-01;1958;4;15.32;2.88
1958-5-01;1958;5;0.62;2.92
1958-6-01;1958;6;0.62;2.97
1958-7-01;1958;7;0.62;3.2
1958-8-01;1958;8;0.62;3.54
1958-9-01;1958;9;0.62;3.76
1958-10-01;1958;10;0.62;3.8
1958-11-01;1958;11;0.62;3.74
1958-12-01;1958;12;0.62;3.86
1959-1-01;1959;1;0.62;4.02
1959-2-01;1959;2;0.62;3.96
1959-3-01;1959;3;0.62;3.99
1959-4-01;1959;4;0.62;4.12
1959-5-01;1959;5;0.62;4.31
1959-6-01;1959;6;0.62;4.34
1959-7-01;1959;7;0.62;4.4
1959-8-01;1959;8;0.62;4.43
1959-9-01;1959;9;0.62;4.68
1959-10-01;1959;10;0.62;4.53
1959-11-01;1959;11;0.62;4.53
1959-12-01;1959;12;0.62;4.69
1960-1-01;1960;1;0.62;4.72
1960-2-01;1960;2;0.62;4.49
1960-3-01;1960;3;0.62;4.25
1960-4-01;1960;4;0.62;4.28
1960-5-01;1960;5;15.32;4.35
1960-6-01;1960;6;15.32;4.15
1960-7-01;1960;7;15.32;3.9
1960-8-01;1960;8;15.32;3.8
1960-9-01;1960;9;15.32;3.8
1960-10-01;1960;10;15.32;3.89
1960-11-01;1960;11;15.32;3.93
1960-12-01;1960;12;15.32;3.84
1961-1-01;1961;1;15.32;3.84
1961-2-01;1961;2;15.32;3.78
1961-3-01;1961;3;0.62;3.74
1961-4-01;1961;4;0.62;3.78
1961-5-01;1961;5;0.62;3.71
1961-6-01;1961;6;0.62;3.88
1961-7-01;1961;7;0.62;3.92
1961-8-01;1961;8;0.62;4.04
1961-9-01;1961;9;0.62;3.98
1961-10-01;1961;10;0.62;3.92
1961-11-01;1961;11;0.62;3.94
1961-12-01;1961;12;0.62;4.06
1962-1-01;1962;1;0.62;4.08
1962-2-01;1962;2;0.62;4.04
1962-3-01;1962;3;0.62;3.93
1962-4-01;1962;4;0.62;3.84
1962-5-01;1962;5;0.62;3.87
1962-6-01;1962;6;0.62;3.91
1962-7-01;1962;7;0.62;4.01
1962-8-01;1962;8;0.62;3.98
1962-9-01;1962;9;0.62;3.98
1962-10-01;1962;10;0.62;3.93
1962-11-01;1962;11;0.62;3.92
1962-12-01;1962;12;0.62;3.86
1963-1-01;1963;1;0.62;3.83
1963-2-01;1963;2;0.62;3.92
1963-3-01;1963;3;0.62;3.93
1963-4-01;1963;4;0.62;3.97
1963-5-01;1963;5;0.62;3.93
1963-6-01;1963;6;0.62;3.99
1963-7-01;1963;7;0.62;4.02
1963-8-01;1963;8;0.62;4
1963-9-01;1963;9;0.62;4.08
1963-10-01;1963;10;0.62;4.11
1963-11-01;1963;11;0.62;4.12
1963-12-01;1963;12;0.62;4.13
1964-1-01;1964;1;0.62;4.17
1964-2-01;1964;2;0.62;4.15
1964-3-01;1964;3;0.62;4.22
1964-4-01;1964;4;0.62;4.23
1964-5-01;1964;5;0.62;4.2
1964-6-01;1964;6;0.62;4.17
1964-7-01;1964;7;0.62;4.19
1964-8-01;1964;8;0.62;4.19
1964-9-01;1964;9;0.62;4.2
1964-10-01;1964;10;0.62;4.19
1964-11-01;1964;11;0.62;4.15
1964-12-01;1964;12;0.62;4.18
1965-1-01;1965;1;0.62;4.19
1965-2-01;1965;2;0.62;4.21
1965-3-01;1965;3;0.62;4.21
1965-4-01;1965;4;0.62;4.2
1965-5-01;1965;5;0.62;4.21
1965-6-01;1965;6;0.62;4.21
1965-7-01;1965;7;0.62;4.2
1965-8-01;1965;8;0.62;4.25
1965-9-01;1965;9;0.62;4.29
1965-10-01;1965;10;0.62;4.35
1965-11-01;1965;11;0.62;4.45
1965-12-01;1965;12;0.62;4.62
1966-1-01;1966;1;0.62;4.61
1966-2-01;1966;2;0.62;4.83
1966-3-01;1966;3;0.62;4.87
1966-4-01;1966;4;0.62;4.75
1966-5-01;1966;5;0.62;4.78
1966-6-01;1966;6;0.62;4.81
1966-7-01;1966;7;0.62;5.02
1966-8-01;1966;8;0.62;5.22
1966-9-01;1966;9;0.62;5.18
1966-10-01;1966;10;0.62;5.01
1966-11-01;1966;11;0.62;5.16
1966-12-01;1966;12;0.62;4.84
1967-1-01;1967;1;0.62;4.58
1967-2-01;1967;2;0.62;4.63
1967-3-01;1967;3;0.62;4.54
1967-4-01;1967;4;0.62;4.59
1967-5-01;1967;5;0.62;4.85
1967-6-01;1967;6;0.62;5.02
1967-7-01;1967;7;0.62;5.16
1967-8-01;1967;8;0.62;5.28
1967-9-01;1967;9;0.62;5.3
1967-10-01;1967;10;0.62;5.48
1967-11-01;1967;11;0.62;5.75
1967-12-01;1967;12;0.62;5.7
1968-1-01;1968;1;0.62;5.53
1968-2-01;1968;2;0.62;5.56
1968-3-01;1968;3;0.62;5.74
1968-4-01;1968;4;0.62;5.64
1968-5-01;1968;5;0.62;5.87
1968-6-01;1968;6;0.62;5.72
1968-7-01;1968;7;0.62;5.5
1968-8-01;1968;8;0.62;5.42
1968-9-01;1968;9;0.62;5.46
1968-10-01;1968;10;0.62;5.58
1968-11-01;1968;11;0.62;5.7
1968-12-01;1968;12;0.62;6.03
1969-1-01;1969;1;0.62;6.04
1969-2-01;1969;2;0.62;6.19
1969-3-01;1969;3;0.62;6.3
1969-4-01;1969;4;0.62;6.17
1969-5-01;1969;5;0.62;6.32
1969-6-01;1969;6;0.62;6.57
1969-7-01;1969;7;0.62;6.72
1969-8-01;1969;8;0.62;6.69
1969-9-01;1969;9;0.62;7.16
1969-10-01;1969;10;0.62;7.1
1969-11-01;1969;11;0.62;7.14
1969-12-01;1969;12;0.62;7.65
1970-1-01;1970;1;15.32;7.79
1970-2-01;1970;2;15.32;7.24
1970-3-01;1970;3;15.32;7.07
1970-4-01;1970;4;15.32;7.39
1970-5-01;1970;5;15.32;7.91
1970-6-01;1970;6;15.32;7.84
1970-7-01;1970;7;15.32;7.46
1970-8-01;1970;8;15.32;7.53
1970-9-01;1970;9;15.32;7.39
1970-10-01;1970;10;15.32;7.33
1970-11-01;1970;11;15.32;6.84
1970-12-01;1970;12;0.62;6.39
1971-1-01;1971;1;0.62;6.24
1971-2-01;1971;2;0.62;6.11
1971-3-01;1971;3;0.62;5.7
1971-4-01;1971;4;0.62;5.83
1971-5-01;1971;5;0.62;6.39
1971-6-01;1971;6;0.62;6.52
1971-7-01;1971;7;0.62;6.73
1971-8-01;1971;8;0.62;6.58
1971-9-01;1971;9;0.62;6.14
1971-10-01;1971;10;0.62;5.93
1971-11-01;1971;11;0.62;5.81
1971-12-01;1971;12;0.62;5.93
1972-1-01;1972;1;0.62;5.95
1972-2-01;1972;2;0.62;6.08
1972-3-01;1972;3;0.62;6.07
1972-4-01;1972;4;0.62;6.19
1972-5-01;1972;5;0.62;6.13
1972-6-01;1972;6;0.62;6.11
1972-7-01;1972;7;0.62;6.11
1972-8-01;1972;8;0.62;6.21
1972-9-01;1972;9;0.62;6.55
1972-10-01;1972;10;0.62;6.48
1972-11-01;1972;11;0.62;6.28
1972-12-01;1972;12;0.62;6.36
1973-1-01;1973;1;0.62;6.46
1973-2-01;1973;2;0.62;6.64
1973-3-01;1973;3;0.62;6.71
1973-4-01;1973;4;0.62;6.67
1973-5-01;1973;5;0.62;6.85
1973-6-01;1973;6;0.62;6.9
1973-7-01;1973;7;0.62;7.13
1973-8-01;1973;8;0.62;7.4
1973-9-01;1973;9;0.62;7.09
1973-10-01;1973;10;0.62;6.79
1973-11-01;1973;11;0.62;6.73
1973-12-01;1973;12;15.32;6.74
1974-1-01;1974;1;15.32;6.99
1974-2-01;1974;2;15.32;6.96
1974-3-01;1974;3;15.32;7.21
1974-4-01;1974;4;15.32;7.51
1974-5-01;1974;5;15.32;7.58
1974-6-01;1974;6;15.32;7.54
1974-7-01;1974;7;15.32;7.81
1974-8-01;1974;8;15.32;8.04
1974-9-01;1974;9;15.32;8.04
1974-10-01;1974;10;15.32;7.9
1974-11-01;1974;11;15.32;7.68
1974-12-01;1974;12;15.32;7.43
1975-1-01;1975;1;15.32;7.5
1975-2-01;1975;2;15.32;7.39
1975-3-01;1975;3;15.32;7.73
1975-4-01;1975;4;0.62;8.23
1975-5-01;1975;5;0.62;8.06
1975-6-01;1975;6;0.62;7.86
1975-7-01;1975;7;0.62;8.06
1975-8-01;1975;8;0.62;8.4
1975-9-01;1975;9;0.62;8.43
1975-10-01;1975;10;0.62;8.14
1975-11-01;1975;11;0.62;8.05
1975-12-01;1975;12;0.62;8
1976-1-01;1976;1;0.62;7.74
1976-2-01;1976;2;0.62;7.79
1976-3-01;1976;3;0.62;7.73
1976-4-01;1976;4;0.62;7.56
1976-5-01;1976;5;0.62;7.9
1976-6-01;1976;6;0.62;7.86
1976-7-01;1976;7;0.62;7.83
1976-8-01;1976;8;0.62;7.77
1976-9-01;1976;9;0.62;7.59
1976-10-01;1976;10;0.62;7.41
1976-11-01;1976;11;0.62;7.29
1976-12-01;1976;12;0.62;6.87
1977-1-01;1977;1;0.62;7.21
1977-2-01;1977;2;0.62;7.39
1977-3-01;1977;3;0.62;7.46
1977-4-01;1977;4;0.62;7.37
1977-5-01;1977;5;0.62;7.46
